1.8 sec,[],"[138.258636474609,186.354385375977,27.2169647216797,30.0646057128906]",[],[]
1.8333 sec,[],"[139.19026184082,187.221755981445,27.4806518554688,30.3487091064453]",[],[]
1.8667 sec,[],"[140.275421142578,187.804504394531,27.9910125732422,30.9483184814453]",[],[]
1.9 sec,[],"[141.35026550293,188.792526245117,27.9377593994141,30.91552734375]",[],[]
1.9333 sec,[],"[142.972015380859,189.885803222656,27.2740631103516,30.1552581787109]",[],[]
1.9667 sec,[],"[144.037734985352,190.865173339844,27.2148284912109,30.0899810791016]",[],[]
2 sec,[],"[145.300109863281,191.938446044922,26.8435211181641,29.7165069580078]",[],[]
2.0333 sec,[],"[146.619598388672,192.879165649414,26.5176239013672,29.4550476074219]",[],[]
2.0667 sec,[],"[147.033798217773,192.878784179688,28.0330200195312,30.9611358642578]",[],[]
2.1 sec,[],"[148.532775878906,194.175354003906,26.9293823242188,29.9211120605469]",[],[]
2.1333 sec,[],"[149.497985839844,194.683059692383,27.3408050537109,30.2672576904297]",[],[]
2.1667 sec,[],"[150.590026855469,195.502975463867,27.2184143066406,30.2117309570312]",[],[]
2.2 sec,[],"[150.967025756836,195.668304443359,28.4115753173828,31.3383941650391]",[],[]
2.2333 sec,[],"[152.548370361328,196.938049316406,27.2835540771484,30.2859497070312]",[],[]
2.2667 sec,[],"[153.434555053711,609,197.629943847656,391;27,23,,29]",[],[]
2.3 sec,[],"[154.021789550781,607,197.862762451172,395;28,21,,29]",[],[]
2.3333 sec,[],"[155.597869873047,595,199.181182861328,396;26,31,,27]",[],[]
2.3667 sec,[],"[156.605117797852,595,200.108428955078,396;26,19,,22]",[],[]
2.4 sec,[],"[156.945556640625,588,200.144500732422,393;27,20,,24]",[],[]
2.4333 sec,[],"[158.316146850586,581,201.252700805664,387;26,25.9853587115666,,33]",[],[]
2.4667 sec,[],"[159.042297363281,570,201.691650390625,391;26,29,,29]",[],[]
2.5 sec,[],"[159.041763305664,570,201.652923583984,391;28,22,,32]",[],[]
2.5333 sec,[],"[160.698684692383,559,203.295150756836,391;26,33,,32]",[],[]
2.5667 sec,[],"[161.505447387695,559,203.928863525391,391;26,22,,32]",[],[]
2.6 sec,[],"[161.907608032227,547,204.060607910156,385;27,34,,38]",[],[]
2.6333 sec,[],"[162.724136352539,547,204.716552734375,385;26,19,,32]",[],[]
2.6667 sec,[],"[163.790817260742,535,205.803039550781,391;25,31,,26]",[],[]
2.7 sec,[],"[163.821640014648,535,205.703338623047,391;26,23,,33]",[],[]
2.7333 sec,[],"[164.90007019043,528,206.686080932617,399;25,28,,25]",[],[]
2.7667 sec,[],"[164.817962646484,528,206.535491943359,399;27,20,,24]",[],[]
2.8 sec,[],"[165.683197021484,518,207.271072387695,393;26,29,,30]",[],[]
2.8333 sec,[],"[165.327392578125,518,206.886764526367,393;28,25,,30]",[],[]
2.8667 sec,[],"[166.724349975586,503,208.244873046875,392;26,39,,31]",[],[]
2.9 sec,[],"[166.630767822266,503,208.031845092773,392;27,24,,32]",[],[]
2.9333 sec,[],"[166.776458740234,499,208.153610229492,396;27,27,,29]",[],[]
2.9667 sec,[],"[167.813079833984,499,209.281753540039,396;26,19,,27]",[],[]
3 sec,[],"[167.553466796875,485,209.030868530273,394;27,33,,29]",[],[]
3.0333 sec,[],"[167.310241699219,485,208.765548706055,394;28,23,,30]",[],[]
3.0667 sec,[],"[167.765182495117,469,209.506622314453,393;27,38,,31]",[],[]
3.1 sec,[],"[167.782455444336,469,209.783416748047,393;27,28,,33]",[],[]
3.1333 sec,[],"[168.235382080078,465,210.314056396484,394;26,32,,32]",[],[]
3.1667 sec,[],"[167.746841430664,465,209.964233398438,394;27,24,,34]",[],[]
3.2 sec,[],"[168.327697753906,455,210.869049072266,395;26,33,,32]",[],[]
3.2333 sec,[],"[168.095077514648,455,210.973541259766,395;26,21,,30]",[],[]
3.2667 sec,[],"[168.319412231445,444,211.334823608398,391;26,32,,33]",[],[]
3.3 sec,[],"[167.325454711914,444,210.723159790039,391;28,26,,35]",[],[]
3.3333 sec,[],"[167.559005737305,433,211.386871337891,396;27,37,,30]",[],[]
3.3667 sec,[],"[167.649948120117,433,211.875717163086,396;26,32,,35]",[],[]
3.4 sec,[],"[167.50700378418,425,212.317947387695,397;26,41,,35]",[],[]
3.4333 sec,[],"[166.955062866211,426,212.167999267578,399;26,25,,28]",[],[]
3.4667 sec,[],"[166.183700561523,420,211.998718261719,398;27,27,,25]",[],[]
3.5 sec,[],"[165.802612304688,420,212.202941894531,398;27,18,,24]",[],[]
3.5333 sec,[],"[165.842849731445,409,212.841445922852,397;26,30.0673499267936,,25.6691068814056]",[],[]
3.5667 sec,[],"[165.639602661133,409,213.266647338867,397;26,23,,32]",[],[]
3.6 sec,[],"[164.683456420898,404,212.943313598633,399;27,28,,30]",[],[]
3.6333 sec,[],"[164.318618774414,404,213.357849121094,399;26,19,,27]",[],[]
3.6667 sec,[],"[163.770751953125,396,213.480163574219,394;26,27,,32]",[],[]
3.7 sec,[],"[162.686401367188,396,213.108154296875,394;27,18,,29]",[],[]
3.7333 sec,[],"[161.947509765625,386,213.187194824219,397;26,28,,26]",[],[]
3.7667 sec,[],"[161.331588745117,386,213.395950317383,397;26,18,,28]",[],[]
3.8 sec,[],"[160.604476928711,378,213.557281494141,397;26,26,,28]",[],[]
3.8333 sec,[],"[159.747283935547,378,213.511840820312,397;26,22,,26]",[],[]
3.8667 sec,[],"[158.658905029297,371,213.211837768555,394;26,29,,29]",[],[]
3.9 sec,[],"[157.5849609375,371,213.07292175293,394;27,22,,29]",[],[]
3.9333 sec,[],"[156.47282409668,362,212.835205078125,393;27,31,,30]",[],[]
3.9667 sec,[],"[155.502593994141,362,212.751602172852,393;27,22,,27]",[],[]
4 sec,[],"[154.60009765625,357,212.744079589844,400;26,27,,20]",[],[]
4.0333 sec,[],"[153.017532348633,357,211.924133300781,400;28,24,,20]",[],[]
4.0667 sec,[],"[152.389953613281,353,212.363754272461,395;26,28,,25]",[],[]
4.1 sec,[],"[151.042709350586,353,212.024963378906,395;27,21,,26]",[],[]
4.1333 sec,[],"[149.803787231445,348,211.764465332031,391;26,26,,30]",[],[]
4.1667 sec,[],"[148.518936157227,348,211.251693725586,391;27,17,,28]",[],[]
4.2 sec,[],"[147.803665161133,336,211.434997558594,394;26,29,,25]",[],[]
4.2333 sec,[],"[145.753204345703,336,210.139633178711,394;27,24,,28]",[],[]
4.2667 sec,[],"[144.870376586914,336,210.30680847168,392;26,24,,30]",[],[]
4.3 sec,[],"[143.219863891602,336,209.41943359375,392;27,17,,23]",[],[]
4.3333 sec,[],"[142.092025756836,327,209.021072387695,389;26,26,,26]",[],[]
4.3667 sec,[],"[140.855514526367,327,208.599548339844,390;26,21,,24]",[],[]
4.4 sec,[],"[138.748168945312,321,207.355712890625,393;27,27,,21]",[],[]
4.4333 sec,[],"[137.828536987305,321,207.200012207031,393;26,23,,24]",[],[]
4.4667 sec,[],"[135.906921386719,317,206.088928222656,393;26,27,,24]",[],[]
4.5 sec,[],"[134.826309204102,317,205.791748046875,393;26,22,,19]",[],[]
4.5333 sec,[],"[132.683486938477,314,204.23583984375,388;27,25,,24]",[],[]
4.5667 sec,[],"[131.246322631836,314,203.66716003418,388;26,19,,23]",[],[]
4.6 sec,[],"[129.748138427734,306,202.865463256836,388;26,27,,23]",[],[]
4.6333 sec,[],"[127.685119628906,306,201.429779052734,388;27,24,,23]",[],[]
4.6667 sec,[],"[126.296028137207,304,200.715316772461,392;26,26,,19]",[],[]
4.7 sec,[],"[124.667167663574,304,199.741912841797,392;26,21,,18]",[],[]
4.7333 sec,[],"[122.810539245605,297,198.375473022461,385;26,28,,25]",[],[]
4.7667 sec,[],"[121.321220397949,297,197.391311645508,385;26,27,,23]",[],[]
4.8 sec,[],"[119.457633972168,294,196.193664550781,381;26,30,,27]",[],[]
4.8333 sec,[],"[117.51335144043,294,194.80500793457,381;26,21,,21]",[],[]
4.8667 sec,[],"[115.754699707031,287,193.49494934082,385;26,28,,23]",[],[]
4.9 sec,[],"[113.74698638916,287,191.872055053711,387;26,24,,22]",[],[]
4.9333 sec,[],"[111.321357727051,189.87614440918,27.9429550170898,30.7941436767578]",[],[]
4.9667 sec,[],"[109.83683013916,188.873107910156,27.0005569458008,29.9337005615234]",[],[]
5 sec,[],"[107.466758728027,186.941314697266,27.9130477905273,30.7469024658203]",[],[]
5.0333 sec,[],"[106.318290710449,186.183959960938,26.4240798950195,29.27685546875]",[],[]
5.0667 sec,[],"[103.912696838379,184.253158569336,27.3042221069336,30.0556335449219]",[],[]
5.1 sec,[],"[102.222785949707,182.850143432617,26.693229675293,29.4898223876953]",[],[]
5.1333 sec,[],"[100.427841186523,181.326019287109,26.2756042480469,29.1121826171875]",[],[]
5.1667 sec,[],"[98.3993530273438,179.514709472656,26.3962936401367,29.1968231201172]",[],[]
5.2 sec,[],"[95.9863510131835,177.327926635742,27.2135314941406,30.0064697265625]",[],[]
5.2333 sec,[],"[94.1172485351562,175.61408996582,26.9528503417969,29.7581176757812]",[],[]
5.2667 sec,[],"[92.1892242431641,173.8857421875,26.7122116088867,29.6158752441406]",[],[]
5.3 sec,[],"[90.036735534668,171.806350708008,26.9678421020508,29.9006958007812]",[],[]
5.3333 sec,[],"[87.7826461791992,169.654006958008,27.2445983886719,30.2388763427734]",[],[]
5.3667 sec,[],"[85.6353302001953,167.622543334961,27.3133010864258,30.3245849609375]",[],[]
5.4 sec,[],"[83.4951705932617,165.603302001953,27.2219467163086,30.1696624755859]",[],[]
5.4333 sec,[],"[81.6288452148438,163.956176757812,26.6095428466797,29.4679412841797]",[],[]
5.4667 sec,[],"[79.5290985107422,162.00602722168,26.4636001586914,29.2475128173828]",[],[]
5.5 sec,[],"[76.860252380371,159.524841308594,27.3088073730469,30.2273101806641]",[],[]
5.5333 sec,[],"[74.318115234375,157.083557128906,27.9584732055664,30.8981628417969]",[],[]
5.5667 sec,[],"[72.1234817504883,155.051116943359,27.9141693115234,30.7683868408203]",[],[]
5.6 sec,[],"[70.2034530639648,153.401580810547,27.2424697875977,29.9773406982422]",[],[]
5.6333 sec,[],"[67.4496002197266,150.782943725586,28.1227111816406,31.0100555419922]",[],[]
5.6667 sec,[],"[65.4234161376953,148.957595825195,27.4876098632812,30.4766693115234]",[],[]
5.7 sec,[],"[63.6941299438477,147.524551391602,26.2855606079102,29.1419830322266]",[],[]
5.7333 sec,[],"[61,145,27,30]",[],[]
5.7667 sec,[],"[49.7379684448242,283.709991455078,43.0941009521484,44.4656677246094]",[],[]
5.8 sec,[],"[59.9411468505859,283.819213867188,44.2908477783203,45.7106018066406]",[],[]
5.8333 sec,[],"[71.9152908325195,285.552520751953,40.6194305419922,41.9728698730469]",[],[]
5.8667 sec,[],"[80.8732070922852,283.833068847656,44.1019821166992,45.5230407714844]",[],[]
5.9 sec,[],"[93.4822845458984,286.762908935547,41.5543518066406,42.9411315917969]",[],[]
5.9333 sec,[],"[104.913497924805,289.144012451172,41.0233459472656,42.507568359375]",[],[]
5.9667 sec,[],"[115.478103637695,291.226715087891,41.3493041992188,42.7554321289062]",[],[]
6 sec,[],"[125.893669128418,293.799987792969,41.0387496948242,42.4845886230469]",[],[]
6.0333 sec,[],"[135.160949707031,294.585906982422,42.6761627197266,43.9878845214844]",[],[]
6.0667 sec,[],"[142.765518188477,293.974487304688,46.3134460449219,47.7586669921875]",[],[]
6.1 sec,[],"[152.365219116211,296.042297363281,44.2260589599609,45.6923828125]",[],[]
6.1333 sec,[],"[161.895523071289,297.688995361328,42.7516784667969,44.4409790039062]",[],[]
6.1667 sec,[],"[170.271865844727,298.080413818359,44.6316223144531,46.3705749511719]",[],[]
6.2 sec,[],"[180.993118286133,302.113983154297,42.6165466308594,44.2598266601562]",[],[]
6.2333 sec,[],"[189.590454101562,303.786773681641,44.8502502441406,46.6553344726562]",[],[]
6.2667 sec,[],"[200.930526733398,308.933959960938,40.360595703125,42.8534851074219]",[],[]
6.3 sec,[],"[211.424453735352,313.385681152344,37.2865600585938,40.5722961425781]",[],[]
6.3333 sec,[],"[219.692459106445,315.05859375,38.0744171142578,41.4632263183594]",[],[]
6.3667 sec,[],"[228.343368530273,318.066009521484,35.6810455322266,38.9013671875]",[],[]
6.4 sec,[],"[238.365493774414,316.588134765625,33.8563079833984,37.3938293457031]",[],[]
6.4333 sec,[],"[246.050064086914,28,318.327575683594,7;34,39,37,27]",[],[]
6.4667 sec,[],"[255.68147277832,34,322.255432128906,13;32,41,36,31]",[],[]
6.5 sec,[],"[264,40,325,16;34,38,38,32]",[],[]
6.5333 sec,[],"[278,43,336,21;34,41,33,34]",[],[]
6.5667 sec,[],"[278,49,336,32;40,35,34,31]",[],[]
6.6 sec,[],"[172.336654663086,293,58,12.2720241546631;342,38,31,25;41,42,28,45]",[],[]
6.6333 sec,[],"[180.110488891602,293,54,20.9366645812988;342,49,30,37;45,42,28,34]",[],[]
6.6667 sec,[],"[187.681747436523,297,54,29.3849411010742;333,49,30,33;51,42,37,43]",[],[]
6.7 sec,[],"[195.666656494141,297,77,37.8585166931152;333,64,30,53;28,42,46,28]",[],[]
6.7333 sec,[],"[203.600357055664,313,77,46.1765365600586;339,64,30,37;32,42,40,30]",[],[]
6.7667 sec,[],"[211.49186706543,323.84918355872,85,54.1994705200195;348.317018388829,70,30,33;38,42,32,34]",[],[]
6.8 sec,[],"[219.595764160156,332.052278219868,86,62.0446853637695;356.27435588697,78,30,33;43,42,32,36]",[],[]
6.8333 sec,[],"[227.428268432617,340.833894788259,97.6153268213677,69.3455963134766;357.955385802955,87.2601488819932,31,33;35,42,32,37]",[],[]
6.8667 sec,[],"[235.758666992188,345.430207728641,102.941605329164,77.0361328125;358.347627698415,94.2618807545518,30,32;36,42,31,38]",[],[]
6.9 sec,[],"[243.711181640625,349.988709568454,105.678756713867,84.2584686279297;359.926027356618,102.060884355626,30,32;37,42,30,39]",[],[]
6.9333 sec,[],"[251.795166015625,356.288636326266,111.368431091309,91.1819686889648;359.056123077259,100.119270324707,31,31;36.9405899047852,42,30,39.2416915893555]",[],[]
6.9667 sec,[],"[259.994262695312,359.119141518633,117.14591217041,98.049201965332;359.841676234501,105.605659484863,30,39;36.9617233276367,42,37,39.5373458862305]",[],[]
7 sec,[],"[267.838592529297,367.365143894626,122.280364990234,104.352722167969;364.842897473806,113.168411254883,31,39;37.2886657714844,43,37,39.7936706542969]",[],[]
7.0333 sec,[],"[275.958312988281,376.819642721821,128.297470092773,110.617279052734;369.573885380087,121.740844726562,30,38;37.2384796142578,42,37,39.7758636474609]",[],[]
7.0667 sec,[],"[283.959930419922,384.690614580235,133.909606933594,116.360069274902;373.566286503134,129.576217651367,31,37;38.0312194824219,43,35,40.7378387451172]",[],[]
7.1 sec,[],"[292.253631591797,389.748170375126,138.770797729492,122.053131103516;375.332338391775,137.419647216797,31,35;39.3958435058594,42,33,42.1930694580078]",[],[]
7.1333 sec,[],"[300.314239501953,388.5244140625,142.661605834961,127.46549987793;368.687652587891,144.550979614258,31.1287536621094,35.29833984375;42.4272918701172,42.8869171142578,33.6512145996094,45.118896484375]",[],[]
7.1667 sec,[],"[308.672668457031,393.364929199219,147.699066162109,132.959121704102;370.406799316406,149.967361450195,30.6874084472656,35.0404663085938;42.3947906494141,42.4151306152344,33.3849792480469,45.0746917724609]",[],[]
7.2 sec,[],"[316.803558349609,395.759155273438,151.954818725586,137.950531005859;370.607147216797,154.444030761719,30.70947265625,41.8505554199219;42.3942108154297,42.4428558349609,40.2207641601562,45.0712127685547]",[],[]
7.2333 sec,[],"[324.740509033203,400.099853515625,156.82568359375,142.315811157227;372.143157958984,161.171600341797,31.3052673339844,45.2161865234375;42.4588165283203,43.1512756347656,43.5704956054688,45.1340942382812]",[],[]
7.2667 sec,[],"[333.234527587891,407.164428710938,162.692932128906,146.871383666992;376.3505859375,168.91943359375,30.8578796386719,42.5868835449219;42.5774230957031,42.7882080078125,40.7562561035156,45.2304840087891]",[],[]
7.3 sec,[],"[341.626586914062,412.317535400391,167.4677734375,151.085845947266;379.609924316406,176.670181274414,30.8001098632812,42.7842102050781;43.1549987792969,42.5312347412109,40.9044799804688,45.7824859619141]",[],[]
7.3333 sec,[],"[350.084197998047,416.020935058594,172.271240234375,154.830337524414;382.165771484375,184.642456054688,30.8430480957031,43.2334899902344;43.2723846435547,42.7705078125,41.3642883300781,45.8749847412109]",[],[]
7.3667 sec,[],"[358.328948974609,419.650177001953,177.999267578125,158.355087280273;384.029296875,190.083480834961,31.3050842285156,43.0365600585938;43.315673828125,43.0342559814453,41.1758728027344,45.9256439208984]",[],[]
7.4 sec,[],"[367.142913818359,423.052459716797,182.212615966797,161.877349853516;386.207977294922,193.65022277832,30.8480834960938,43.02587890625;43.2184448242188,42.7794036865234,41.1658630371094,45.8273620605469]",[],[]
7.4333 sec,[],"[375.710723876953,427.101928710938,186.341598510742,165.06916809082;389.90673828125,197.707458496094,30.7247619628906,43.0752868652344;43.2674865722656,42.4464416503906,41.223876953125,45.8993835449219]",[],[]
7.4667 sec,[],"[383.976654052734,430.906982421875,192,167.388778686523;393.918975830078,206,31,43;41.2928257686676,43,41,44.2532942898976]",[],[]
7.5 sec,[],"[392.736358642578,435.155364990234,192,170.011993408203;398.104217529297,206,31,42;48,42,40,46]",[],[]
7.5333 sec,[],"[401.420196533203,438.217163085938,207,172.231414794922;401.733673095703,219,31,42;33,43,40,33]",[],[]
7.5667 sec,[],"[410.524230957031,440.372222900391,207,174.098022460938;403.846282958984,219,31,42;32,43,40,31]",[],[]
7.6 sec,[],"[419.948028564453,442.699554443359,207,175.921325683594;405.654602050781,223,30,42;32,42,40,27]",[],[]
7.6333 sec,[],"[429.077209472656,444.936767578125,207,177.008178710938;408.001678466797,223,30,42;39,42,40,42]",[],[]
7.6667 sec,[],"[438.292236328125,447.356994628906,210,177.960113525391;411.838439941406,231,30,42;36,42,40,34]",[],[]
7.7 sec,[],"[447.526000976562,449.719360351562,210,178.478271484375;416.052734375,231,31,42;54,43,40,52]",[],[]
7.7333 sec,[],"[457.079376220703,452,218,178.904525756836;420,238,31,42;46,43,40,45]",[],[]
7.7667 sec,[],"[466.570007324219,218,178.914901733398,238;31,35,43,38]",[],[]
7.8 sec,[],"[476.443603515625,209,178.999267578125,235;31,44,43,41]",[],[]
7.8333 sec,[],"[486.672088623047,208,179.174697875977,245;30,44,42,33]",[],[]
7.8667 sec,[],"[496.244323730469,214,178.387542724609,253;31,36,43,37]",[],[]
7.9 sec,[],"[225.711547851562,506.757141113281,249.001312255859,178.192108154297;29.9839630126953,30.4169311523438,38.9031372070312,42.1867065429688]",[],[]
7.9333 sec,[],"[224.176345825195,516.898315429688,254.093597412109,177.217788696289;30.7930297851562,30.3330078125,39.6150207519531,42.0680236816406]",[],[]
7.9667 sec,[],"[223.027801513672,526.676452636719,256.243896484375,175.335601806641;30.1215209960938,31.1668701171875,39.224365234375,42.9644165039062]",[],[]
8 sec,[],"[216.609741210938,537.062316894531,257.203674316406,174.091094970703;36.9515838623047,30.4010620117188,42.0362243652344,42.1142120361328]",[],[]
8.0333 sec,[],"[211.788711547852,546.958068847656,260.070220947266,172.002258300781;39.2826080322266,30.7716674804688,44.0501708984375,42.5407257080078]",[],[]
8.0667 sec,[],"[213.479873657227,556.909057617188,269.298706054688,169.692276000977;30.0291748046875,31.1415405273438,35.833740234375,43.0083618164062]",[],[]
8.1 sec,[],"[207.739898681641,567.368835449219,263.374664306641,167.092407226562;52.4454650878906,31.033203125,56.1217041015625,42.9194793701172]",[],[]
8.1333 sec,[],"[204.213531494141,577.6845703125,265.975524902344,164.216796875;53.4628295898438,30.8802490234375,58.3480224609375,42.6364288330078]",[],[]
8.1667 sec,[],"[204.536636352539,587.937194824219,269.479705810547,160.897918701172;49.6139373779297,30.7560424804688,54.3134765625,42.5667419433594]",[],[]
8.2 sec,[],"[203.575164794922,598,270.885833740234,157;49,31,54,43]",[],[]
8.2333 sec,[],"[199.333084106445,273.48193359375,52.5448608398438,56.1728820800781]",[],[]
8.2667 sec,[],"[196.758987426758,276.938934326172,51.8631744384766,56.0306091308594]",[],[]
8.3 sec,[],"[191.877639770508,279.596343994141,55.0510406494141,56.462890625]",[],[]
8.3333 sec,[],"[191.917022705078,283.975128173828,51.9830017089844,54.2288818359375]",[],[]
8.3667 sec,[],"[191.632217407227,285.153869628906,50.8712005615234,53.6037902832031]",[],[]
8.4 sec,[],"[189.408645629883,284.577423095703,53.9944610595703,57.2608337402344]",[],[]
8.4333 sec,[],"[190.534652709961,288.229827880859,49.9631500244141,53.80078125]",[],[]
8.4667 sec,[],"[190.137832641602,292.883911132812,51.3074798583984,53.4935302734375]",[],[]
8.5 sec,[],"[190.476806640625,289.635162353516,50.7928314208984,61.4991760253906]",[],[]
8.5333 sec,[],"[185.559066772461,285.432373046875,60.4363403320312,71.0271606445312]",[],[]
8.5667 sec,[],"[187.735885620117,287.839904785156,58.7561492919922,69.0708618164062]",[],[]
8.6 sec,[],"[189.980697631836,286.462280273438,53.4745788574219,64.5077514648438]",[],[]
8.6333 sec,[],"[190.951187133789,286.304840087891,54.1367492675781,64.9545288085938]",[],[]
8.6667 sec,[],"[189.371429443359,285.168701171875,57.6600036621094,68.2499694824219]",[],[]
8.7 sec,[],"[189.585342407227,284.196350097656,59.3313903808594,69.7138671875]",[],[]
8.7333 sec,[],"[191.601181030273,284.29638671875,58.7797088623047,68.9765319824219]",[],[]
8.7667 sec,[],"[194.785797119141,285.913818359375,56.0958251953125,66.117431640625]",[],[]
8.8 sec,[],"[198.599075317383,286.384918212891,54.2914276123047,64.5792236328125]",[],[]
8.8333 sec,[],"[202.447631835938,283.219116210938,51.2114410400391,61.4454956054688]",[],[]
8.8667 sec,[],"[205.854278564453,284.082611083984,49.8975524902344,60.5350646972656]",[],[]
8.9 sec,[],"[208.88720703125,284.216552734375,49.6288452148438,60.2962951660156]",[],[]
8.9333 sec,[],"[211.57063293457,283.848175048828,49.6205902099609,60.3813781738281]",[],[]
8.9667 sec,[],"[214.546142578125,283.642150878906,50.433349609375,61.1022338867188]",[],[]
9 sec,[],"[218.56559753418,284.579223632812,48.1953277587891,58.7305297851562]",[],[]
9.0333 sec,[],"[222.483322143555,283.751068115234,47.7440643310547,58.3493957519531]",[],[]
9.0667 sec,[],"[226.664855957031,280.784332275391,48.10400390625,58.5942077636719]",[],[]
9.1 sec,[],"[231.394668579102,280.7705078125,47.8226776123047,58.2817687988281]",[],[]
9.1333 sec,[],"[235.935165405273,281.883178710938,47.0543060302734,57.7976684570312]",[],[]
9.1667 sec,[],"[239.994491577148,282.108917236328,46.8103179931641,57.632080078125]",[],[]
9.2 sec,[],"[245.343078613281,285.596160888672,47.1340026855469,57.457763671875]",[],[]
9.2333 sec,[],"[249.935104370117,286.237365722656,45.2394866943359,55.8453674316406]",[],[]
